Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","1","Arménie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","99.739111","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","1","Arménie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","99.261681","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","1","Arménie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","101.391286","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","1","Arménie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","105.20448","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","109.881147","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","117.293449","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","118.351008","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","119.778158","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","121.215551","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","120.816939","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","120.590746","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","118.617319","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","118.372347","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","118.777788","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","120.328703","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","22","Aruba","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","122.056306","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","100.660714","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","100.794078","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","100.927441","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","100.603424","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","100.279406","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","99.955389","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","100.143082","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","100.330775","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","100.518468","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","101.250142","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","101.981816","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","10","Australie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","102.713489","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","104.3","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","104.4","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","104.3","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","104.4","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","104.9","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","104.8","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","104.8","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","104.3","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","104.6","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","105.2","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","105.1","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","11","Autriche","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","105.1","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","138.282942","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","138.864051","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","139.533868","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","138.8997","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","137.003663","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","134.755524","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","132.639005","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","132.969089","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","133.557696","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","133.365027","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","134.90637","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","52","Azerbaïdjan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","137.288192","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","12","Bahamas","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","99.824862","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","12","Bahamas","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","100.379027","X","Sources internationales sûres","base year is 2015"
